epoch,train_loss,train_data_loss,train_phys_loss,val_loss,val_data_loss,val_phys_loss,lr
1,0.809200413170315,0.7617313748314267,0.9493807681969234,0.1647857367992401,0.14655202627182007,0.3646741688251495,0.001
2,0.07825942186727411,0.07348577993079311,0.09547284906286568,0.0032851019874215125,0.000944115623133257,0.046819727122783664,0.001
3,0.014263218157880363,0.0124339168846962,0.03658602830199968,0.010138002410531043,0.009307508170604707,0.016609886847436427,0.001
4,0.007636164470265309,0.0063620138957741715,0.02548301091328973,0.004186577908694744,0.0026922623859718443,0.029886312037706374,0.001
5,0.006957353380996557,0.005798862648329565,0.023169812746345997,0.0039466001559048895,0.002410868532024324,0.030714631825685502,0.001
6,0.007469546116356339,0.006293779050576545,0.023515342158221063,0.004734354978427291,0.003354084095917642,0.027605416253209114,0.001
7,0.006838896489214329,0.005690464705583595,0.022968634297805175,0.00680678877979517,0.005710207391530275,0.02193162776529789,0.001
8,0.006775145064152423,0.005653395988268866,0.022434979289149243,0.0025316942948848007,0.0003100428586549242,0.04443302825093269,0.001
9,0.006311593654875954,0.0051978113284955425,0.022275646217167377,0.002788178529590368,0.00017442159150959924,0.05227513760328293,0.001
10,0.00685998800742839,0.005688337243295142,0.02343301541571106,0.005002308823168278,0.0036845847964286802,0.02635447829961777,0.001
11,0.005953154548825253,0.004889578846771093,0.021271513641944954,0.002777003264054656,0.0008896844112314284,0.03774637654423714,0.001
12,0.005583813569198052,0.00448898629595836,0.021896544533471268,0.0037067224271595477,0.0021395056508481504,0.03134433403611183,0.001
13,0.00537751602851564,0.004288746986449475,0.021775380486533755,0.0024829280562698843,0.00030444687727140265,0.04356962293386459,0.001
14,0.005311828849482394,0.00430587633690309,0.020119049231566134,0.002494313195347786,0.0003399851622816641,0.0430865578353405,0.001
15,0.006933253014548903,0.005777330703235098,0.02311844556104569,0.0027027218602597713,0.0008044308226089925,0.037965819239616394,0.001
16,0.0051498255648073695,0.004104336435418753,0.02090978218863408,0.0029421179555356503,0.0011271069291979075,0.03630021959543228,0.001
17,0.005354991626171838,0.004258454433597979,0.02193074407322066,0.003295610845088959,0.0016271654516458512,0.03336890786886215,0.001
18,0.0044092217826151425,0.00337227160898259,0.020739003217646053,0.003279874520376325,0.001604203588794917,0.033513417840003966,0.001
19,0.0038291969824404944,0.0028833358692714854,0.018917222241205827,0.0032704137731343506,0.0015953866066411137,0.033500542119145396,0.001
20,0.004562436769317303,0.003571698198183661,0.019814771444847185,0.003211186174303293,0.0015149382990784944,0.033924958854913714,0.001
21,0.004109467956281844,0.003154465418663763,0.019100050708012923,0.004921351838856935,0.0035933683160692454,0.02655967026948929,0.001
22,0.004654840865571584,0.003696845866562355,0.0191598998027898,0.0026572060771286486,0.0006957845995202661,0.03922842890024185,0.001
23,0.004386370225499074,0.0033993980226417384,0.019739443391916297,0.0031624870374798776,0.0014467016910202802,0.03431570529937744,0.001
24,0.004182269353242148,0.00321361125956866,0.01937316074257805,0.0024701712187379598,9.93870229649474e-05,0.04741568192839622,0.001
25,0.0050144390690894354,0.004026770636084534,0.019753368527051948,0.0026842289604246615,0.00011259380626142957,0.05143270269036293,0.001
26,0.004067214616086511,0.0030807434148820384,0.019729423913217727,0.002619606163352728,0.0006231826584553346,0.039928469061851504,0.001
27,0.003476336653832169,0.0026020314987926256,0.017486102568606537,0.002539175795391202,0.0005049871833762154,0.04068377166986466,0.001
28,0.00403419015042129,0.0030322187314076082,0.020039428158530166,0.0027859238907694817,0.0009172554418910295,0.03737336844205856,0.001
29,0.003948997595303115,0.003001718937108914,0.01894557320823272,0.0023927857633680104,0.000142950897134142,0.044996694475412366,0.001
30,0.0035821579319114485,0.002687743853866344,0.017888280518707774,0.0028717338107526304,0.0010516551963519305,0.03640157282352448,0.001
31,0.0037926260293239637,0.0028747013725695155,0.018358493090740273,0.002520926296710968,4.5974914246471596e-05,0.04949902594089508,0.001
32,0.0036382623393798157,0.0027051620529077594,0.01866200468724682,0.002440209360793233,0.0002933835283329245,0.042936515808105466,0.001
33,0.003767134810221337,0.0028566650968665877,0.01820939349099284,0.0031386261340230702,0.0014136620215140284,0.034499280899763105,0.001
34,0.0032713417784266527,0.0023925582312845756,0.017575671341979786,0.0028423812706023454,0.0010097340040374548,0.03665294498205185,0.001
35,0.003914561798973452,0.0029134939541108906,0.020021356908338412,0.004810962174087763,0.0034720693249255417,0.026777854934334756,0.001
36,0.003810359253769829,0.0029224123240315487,0.01775893857259126,0.0024230075534433125,9.773926158231915e-05,0.046505363285541536,0.001
37,0.003579994064888784,0.0026385310726861158,0.018829258557941233,0.0027743852231651546,0.0009111776016652584,0.03726415261626244,0.001
38,0.00385150011806261,0.002947094916765179,0.01808810375985645,0.002573555475100875,4.939975951856468e-05,0.050483112782239915,0.001
39,0.003631773565541066,0.0027101336579237667,0.018432798440612498,0.0023943436797708275,0.00020762511412613093,0.043734369426965715,0.001
40,0.003436357486948726,0.002514753390901855,0.018432081765716986,0.0024402063339948655,6.382805695466231e-05,0.04752756506204605,0.0005
41,0.003030984651386028,0.002182355472108438,0.01697258385164397,0.002389826625585556,0.00017069797104340978,0.04438257142901421,0.0005
42,0.003372382006740996,0.00243382866583055,0.018771066330373287,0.0030650900211185218,0.0013308557448908688,0.03468468561768532,0.0005
43,0.0029683945467695594,0.0021178847334037223,0.017010195934701534,0.002455145912244916,0.00038300721207633613,0.04144277423620224,0.0005
44,0.0031112893373661096,0.0021781371324323118,0.018663043644101845,0.002578191692009568,0.0006054157973267138,0.039455517381429675,0.0005
45,0.0029216879712683813,0.0020621036223712422,0.017191686977942783,0.0028947899118065834,0.0010894622362684458,0.03610655143857002,0.0005
46,0.00313680773667459,0.0022949526097536797,0.016837101607095627,0.002393896458670497,0.00013610144196718466,0.04515589773654938,0.0005
47,0.0031598153790192945,0.002253232041506895,0.01813166637328409,0.0026852982118725777,0.0007780419720802457,0.038145124167203906,0.0005
48,0.0030491301745531104,0.002143889072439855,0.01810482188704468,0.0032363110687583683,0.001557934598531574,0.0335675299167633,0.0005
49,0.0031577846079709985,0.002312144342189034,0.016912805005198435,0.002427517483010888,8.250332084571709e-05,0.046900282800197604,0.0005
50,0.0031663078836919297,0.0022989530726114198,0.01734709611073846,0.0026720584835857155,7.946444384288043e-05,0.05185187980532646,0.0005
51,0.0028795782875801835,0.0019347094182324196,0.01889737682150943,0.0024792097974568605,0.0004193092958303168,0.041198008507490155,0.0005
52,0.0027155948503475103,0.001897126109161902,0.016369373981086982,0.0025467708706855773,0.0005638867209199816,0.03965768218040466,0.00025
53,0.002904920107019799,0.002015553813959871,0.01778732594989595,0.002470749756321311,0.0004103878134628758,0.04120723828673363,0.00025
54,0.0026223171180823727,0.0017632588638835365,0.017181164762448697,0.0027967583853751423,0.0009559580590575934,0.03681600615382195,0.00025
55,0.0026787929846683427,0.0018724662617647222,0.016126534502421106,0.00242625274695456,0.0003124819995719008,0.04227541536092758,0.00025
56,0.002901343839420449,0.002015852117134879,0.017709833968962942,0.0024406046140938997,5.8624286612030116e-05,0.04763960540294647,0.00025
57,0.002864448187340583,0.0020029317695714,0.01723032852723485,0.0024970436934381723,0.0004608415038092062,0.04072404280304909,0.00025
58,0.0022809942463590275,0.0014980627040910935,0.01565863030208718,0.0024000635370612145,0.0001420011662048637,0.04516124576330185,0.00025
59,0.002600691103864284,0.0017610563719201657,0.016792693751908484,0.002467416366562247,0.0004025491623906419,0.041297342628240585,0.00025
