epoch,train_loss,train_data_loss,train_phys_loss,val_loss,val_data_loss,val_phys_loss,lr
1,0.35824629097245636,0.35824629097245636,0.0,0.03785015735775232,0.03785015735775232,0.0,0.001
2,0.01831397992267739,0.01831397992267739,0.0,0.029199175847073395,0.029199175847073395,0.0,0.001
3,0.005262189796194434,0.005262189796194434,0.0,0.011100855888798833,0.011100855888798833,0.0,0.001
4,0.003120770873501897,0.003120770873501897,0.0,0.0010488178722880548,0.0010488178722880548,0.0,0.001
5,0.0037376935314387084,0.0037376935314387084,0.0,0.00039096977828497376,0.00039096977828497376,0.0,0.001
6,0.0040389643330127,0.0040389643330127,0.0,0.004275602540777375,0.004275602540777375,0.0,0.001
7,0.0029981165518984196,0.0029981165518984196,0.0,0.00037537778007390443,0.00037537778007390443,0.0,0.001
8,0.003324889084324241,0.003324889084324241,0.0,0.0036663137725554407,0.0036663137725554407,0.0,0.001
9,0.003224725683685392,0.003224725683685392,0.0,0.0017172968437080272,0.0017172968437080272,0.0,0.001
10,0.002239811581093818,0.002239811581093818,0.0,0.0018116930732503533,0.0018116930732503533,0.0,0.001
11,0.0024413245567120614,0.0024413245567120614,0.0,0.0014997513256579016,0.0014997513256579016,0.0,0.001
12,0.0022297255718149245,0.0022297255718149245,0.0,0.0027994470729026943,0.0027994470729026943,0.0,0.001
13,0.002252906966023147,0.002252906966023147,0.0,0.00024832203901799704,0.00024832203901799704,0.0,0.001
14,0.0020055535552091896,0.0020055535552091896,0.0,0.0010688399731103952,0.0010688399731103952,0.0,0.001
15,0.002078346631024033,0.002078346631024033,0.0,0.0005521975826923153,0.0005521975826923153,0.0,0.001
16,0.0024213708331808446,0.0024213708331808446,0.0,0.00043920367458364734,0.00043920367458364734,0.0,0.001
17,0.0028093064529821276,0.0028093064529821276,0.0,0.0005013080626667943,0.0005013080626667943,0.0,0.001
18,0.0022071000607684255,0.0022071000607684255,0.0,0.0020597632586335144,0.0020597632586335144,0.0,0.001
19,0.0024567777523770928,0.0024567777523770928,0.0,0.0040248758741654456,0.0040248758741654456,0.0,0.001
20,0.0023119052744004875,0.0023119052744004875,0.0,0.000733242172524721,0.000733242172524721,0.0,0.001
21,0.0019082442673970946,0.0019082442673970946,0.0,0.0005777919351809638,0.0005777919351809638,0.0,0.001
22,0.002008514634799212,0.002008514634799212,0.0,0.0018709141877479851,0.0018709141877479851,0.0,0.001
23,0.001975231231190264,0.001975231231190264,0.0,0.00020484506315672965,0.00020484506315672965,0.0,0.001
24,0.0018854237790219485,0.0018854237790219485,0.0,0.00048623168549966067,0.00048623168549966067,0.0,0.001
25,0.0019663054670672865,0.0019663054670672865,0.0,0.000457596957100274,0.000457596957100274,0.0,0.001
26,0.0016194895701482893,0.0016194895701482893,0.0,0.0014177348130033351,0.0014177348130033351,0.0,0.001
27,0.002206809634808451,0.002206809634808451,0.0,0.00035057428673705243,0.00035057428673705243,0.0,0.001
28,0.0020705726044252513,0.0020705726044252513,0.0,0.00041016273644345347,0.00041016273644345347,0.0,0.001
29,0.002235070294700563,0.002235070294700563,0.0,0.000842551209643716,0.000842551209643716,0.0,0.001
30,0.0017526103713316843,0.0017526103713316843,0.0,0.0003466984073080918,0.0003466984073080918,0.0,0.001
31,0.0014772192320378964,0.0014772192320378964,0.0,0.0013420782852335833,0.0013420782852335833,0.0,0.001
32,0.0015646910318173467,0.0015646910318173467,0.0,0.000187858574463462,0.000187858574463462,0.0,0.001
33,0.0016115380718838424,0.0016115380718838424,0.0,0.0003118986909006101,0.0003118986909006101,0.0,0.001
34,0.0015396062517538667,0.0015396062517538667,0.0,0.0015179622981425684,0.0015179622981425684,0.0,0.001
35,0.0015062394528649748,0.0015062394528649748,0.0,0.00019097726665980494,0.00019097726665980494,0.0,0.001
36,0.0018746735667809844,0.0018746735667809844,0.0,0.00031762591030807624,0.00031762591030807624,0.0,0.001
37,0.001975436136126518,0.001975436136126518,0.0,0.0003614872034631844,0.0003614872034631844,0.0,0.001
38,0.0012658404873218388,0.0012658404873218388,0.0,0.0008874596363360373,0.0008874596363360373,0.0,0.001
39,0.001309104380197823,0.001309104380197823,0.0,0.0005778179485484239,0.0005778179485484239,0.0,0.001
40,0.0016040340228937566,0.0016040340228937566,0.0,0.00048229290693294996,0.00048229290693294996,0.0,0.001
41,0.0011519279470667244,0.0011519279470667244,0.0,0.0005121147214595112,0.0005121147214595112,0.0,0.001
42,0.0013088440638966859,0.0013088440638966859,0.0,0.0004159597380445727,0.0004159597380445727,0.0,0.001
43,0.00136034564813599,0.00136034564813599,0.0,0.001166666724505679,0.001166666724505679,0.0,0.0005
44,0.0011261911015026272,0.0011261911015026272,0.0,0.0014608522712175425,0.0014608522712175425,0.0,0.0005
45,0.0012212834705132992,0.0012212834705132992,0.0,0.0005319898057981239,0.0005319898057981239,0.0,0.0005
46,0.0011135903233662247,0.0011135903233662247,0.0,0.0008186514757350475,0.0008186514757350475,0.0,0.0005
47,0.0012126387306489051,0.0012126387306489051,0.0,0.00023887441117646327,0.00023887441117646327,0.0,0.0005
48,0.001041458649560809,0.001041458649560809,0.0,0.0008304920568965221,0.0008304920568965221,0.0,0.0005
49,0.001015797001309693,0.001015797001309693,0.0,0.000514589957674616,0.000514589957674616,0.0,0.0005
50,0.0009603616443928331,0.0009603616443928331,0.0,0.0006891040187232041,0.0006891040187232041,0.0,0.0005
51,0.0009090689034201205,0.0009090689034201205,0.0,0.0002814652196623986,0.0002814652196623986,0.0,0.0005
52,0.0011492778838146478,0.0011492778838146478,0.0,0.00032278664548357483,0.00032278664548357483,0.0,0.0005
53,0.0011579142813570797,0.0011579142813570797,0.0,0.001122317817741229,0.001122317817741229,0.0,0.0005
54,0.0012306395312771201,0.0012306395312771201,0.0,0.0008602780302074583,0.0008602780302074583,0.0,0.00025
55,0.0008963618054986,0.0008963618054986,0.0,0.0009793162923112202,0.0009793162923112202,0.0,0.00025
56,0.0010965773509815336,0.0010965773509815336,0.0,0.0011398885496115934,0.0011398885496115934,0.0,0.00025
57,0.0009111098578432575,0.0009111098578432575,0.0,0.0007147489814087749,0.0007147489814087749,0.0,0.00025
58,0.0008949079026933759,0.0008949079026933759,0.0,0.0005805045107081241,0.0005805045107081241,0.0,0.00025
59,0.0009613955242093652,0.0009613955242093652,0.0,0.0011785811633065653,0.0011785811633065653,0.0,0.00025
60,0.0009663681772508426,0.0009663681772508426,0.0,0.0006027931773739207,0.0006027931773739207,0.0,0.00025
61,0.0008353123557753861,0.0008353123557753861,0.0,0.0003918476982107677,0.0003918476982107677,0.0,0.00025
62,0.0010022807423956692,0.0010022807423956692,0.0,0.0004904488917721513,0.0004904488917721513,0.0,0.00025
