epoch,train_loss,train_data_loss,train_phys_loss,val_loss,val_data_loss,val_phys_loss,lr
1,2.214714686075846,2.214714686075846,0.0,1.1596463322639465,1.1596463322639465,0.0,0.001
2,1.9939679900805156,1.9939679900805156,0.0,0.9197338819503784,0.9197338819503784,0.0,0.001
3,1.6858190099398296,1.6858190099398296,0.0,0.5334881246089935,0.5334881246089935,0.0,0.001
4,1.1358104050159454,1.1358104050159454,0.0,0.05093035940080881,0.05093035940080881,0.0,0.001
5,0.3137311326960723,0.3137311326960723,0.0,0.4179822504520416,0.4179822504520416,0.0,0.001
6,0.14912317662189403,0.14912317662189403,0.0,0.2745935544371605,0.2745935544371605,0.0,0.001
7,0.12025507229069869,0.12025507229069869,0.0,0.003282231467892416,0.003282231467892416,0.0,0.001
8,0.027466642515112955,0.027466642515112955,0.0,0.05175665207207203,0.05175665207207203,0.0,0.001
9,0.01988840972383817,0.01988840972383817,0.0,0.16445158421993256,0.16445158421993256,0.0,0.001
10,0.01738078271349271,0.01738078271349271,0.0,0.05124853551387787,0.05124853551387787,0.0,0.001
11,0.013207335490733385,0.013207335490733385,0.0,0.016458886209875345,0.016458886209875345,0.0,0.001
12,0.012596438949306807,0.012596438949306807,0.0,0.014343860326334834,0.014343860326334834,0.0,0.001
13,0.01585172163322568,0.01585172163322568,0.0,0.012626726878806949,0.012626726878806949,0.0,0.001
14,0.016171393916010857,0.016171393916010857,0.0,0.03257712069898844,0.03257712069898844,0.0,0.001
15,0.01343053214562436,0.01343053214562436,0.0,0.04330318607389927,0.04330318607389927,0.0,0.001
16,0.011690189441045126,0.011690189441045126,0.0,0.00909116631373763,0.00909116631373763,0.0,0.001
17,0.014245467570920786,0.014245467570920786,0.0,0.02510468102991581,0.02510468102991581,0.0,0.001
18,0.013965418096631765,0.013965418096631765,0.0,0.019331589341163635,0.019331589341163635,0.0,0.0005
19,0.014375859095404545,0.014375859095404545,0.0,0.01330799050629139,0.01330799050629139,0.0,0.0005
20,0.014640435421218475,0.014640435421218475,0.0,0.019263192545622587,0.019263192545622587,0.0,0.0005
21,0.010696707448611656,0.010696707448611656,0.0,0.04540359973907471,0.04540359973907471,0.0,0.0005
22,0.018302930363764364,0.018302930363764364,0.0,0.02881502453237772,0.02881502453237772,0.0,0.0005
23,0.012385633153220018,0.012385633153220018,0.0,0.009444797644391656,0.009444797644391656,0.0,0.0005
24,0.015099240622172752,0.015099240622172752,0.0,0.01698239566758275,0.01698239566758275,0.0,0.0005
25,0.012259972747415304,0.012259972747415304,0.0,0.010218500159680843,0.010218500159680843,0.0,0.0005
26,0.011051222371558348,0.011051222371558348,0.0,0.012764419196173549,0.012764419196173549,0.0,0.0005
27,0.011827152183589837,0.011827152183589837,0.0,0.016340474598109722,0.016340474598109722,0.0,0.0005
28,0.015656587046881516,0.015656587046881516,0.0,0.016696559730917215,0.016696559730917215,0.0,0.0005
29,0.011004076106473804,0.011004076106473804,0.0,0.015173529740422964,0.015173529740422964,0.0,0.00025
30,0.010685678338631988,0.010685678338631988,0.0,0.010602469556033611,0.010602469556033611,0.0,0.00025
31,0.012342515246321758,0.012342515246321758,0.0,0.008614841382950544,0.008614841382950544,0.0,0.00025
32,0.011256013065576553,0.011256013065576553,0.0,0.012567701051011682,0.012567701051011682,0.0,0.00025
33,0.010812172278140983,0.010812172278140983,0.0,0.01693407353013754,0.01693407353013754,0.0,0.00025
34,0.012451907154172659,0.012451907154172659,0.0,0.011196877341717482,0.011196877341717482,0.0,0.00025
35,0.010533519554883242,0.010533519554883242,0.0,0.007920208619907498,0.007920208619907498,0.0,0.00025
36,0.012251486148064336,0.012251486148064336,0.0,0.008003572351299226,0.008003572351299226,0.0,0.00025
37,0.011716143616164723,0.011716143616164723,0.0,0.007720880093984306,0.007720880093984306,0.0,0.00025
