epoch,train_loss,train_data_loss,train_phys_loss,val_loss,val_data_loss,val_phys_loss,lr
1,3.9208990335464478,3.9208990335464478,0.0,2.642096201578776,2.642096201578776,0.0,0.001
2,3.844335198402405,3.844335198402405,0.0,2.6067091623942056,2.6067091623942056,0.0,0.001
3,3.7956929206848145,3.7956929206848145,0.0,2.57119083404541,2.57119083404541,0.0,0.001
4,3.722038507461548,3.722038507461548,0.0,2.5358962217966714,2.5358962217966714,0.0,0.001
5,3.6732819080352783,3.6732819080352783,0.0,2.5018999576568604,2.5018999576568604,0.0,0.001
6,3.626562237739563,3.626562237739563,0.0,2.4709552923838296,2.4709552923838296,0.0,0.001
7,3.5674763917922974,3.5674763917922974,0.0,2.439060608545939,2.439060608545939,0.0,0.001
8,3.508350968360901,3.508350968360901,0.0,2.4063611030578613,2.4063611030578613,0.0,0.001
9,3.4615944623947144,3.4615944623947144,0.0,2.3734864393870034,2.3734864393870034,0.0,0.001
10,3.3954306840896606,3.3954306840896606,0.0,2.3388182322184243,2.3388182322184243,0.0,0.001
11,3.3407390117645264,3.3407390117645264,0.0,2.3037129243214927,2.3037129243214927,0.0,0.001
12,3.2584842443466187,3.2584842443466187,0.0,2.2651564280192056,2.2651564280192056,0.0,0.001
13,3.1901347637176514,3.1901347637176514,0.0,2.224605162938436,2.224605162938436,0.0,0.001
14,3.1020407676696777,3.1020407676696777,0.0,2.180674950281779,2.180674950281779,0.0,0.001
15,3.007335901260376,3.007335901260376,0.0,2.127992312113444,2.127992312113444,0.0,0.001
16,2.8976073265075684,2.8976073265075684,0.0,2.0640835762023926,2.0640835762023926,0.0,0.001
17,2.7613433599472046,2.7613433599472046,0.0,1.9789392153422039,1.9789392153422039,0.0,0.001
18,2.6031196117401123,2.6031196117401123,0.0,1.8687151273091633,1.8687151273091633,0.0,0.001
19,2.461410164833069,2.461410164833069,0.0,1.7393181721369426,1.7393181721369426,0.0,0.001
20,2.2540488243103027,2.2540488243103027,0.0,1.562659462292989,1.562659462292989,0.0,0.001
21,2.0087363719940186,2.0087363719940186,0.0,1.340230663617452,1.340230663617452,0.0,0.001
22,1.748001754283905,1.748001754283905,0.0,1.074515700340271,1.074515700340271,0.0,0.001
23,1.3748316764831543,1.3748316764831543,0.0,0.7570154468218485,0.7570154468218485,0.0,0.001
24,1.128535509109497,1.128535509109497,0.0,0.4403104782104492,0.4403104782104492,0.0,0.001
25,0.8534290194511414,0.8534290194511414,0.0,0.19624120990435281,0.19624120990435281,0.0,0.001
26,0.4969293922185898,0.4969293922185898,0.0,0.03850083922346433,0.03850083922346433,0.0,0.001
27,0.2607509046792984,0.2607509046792984,0.0,0.0049289248418062925,0.0049289248418062925,0.0,0.001
28,0.1262902170419693,0.1262902170419693,0.0,0.11888191103935242,0.11888191103935242,0.0,0.001
29,0.04709711205214262,0.04709711205214262,0.0,0.38434691230456036,0.38434691230456036,0.0,0.001
30,0.1128440871834755,0.1128440871834755,0.0,0.6494914293289185,0.6494914293289185,0.0,0.001
31,0.21313631534576416,0.21313631534576416,0.0,0.7930932442347208,0.7930932442347208,0.0,0.001
32,0.2836575582623482,0.2836575582623482,0.0,0.821071982383728,0.821071982383728,0.0,0.001
33,0.22407686710357666,0.22407686710357666,0.0,0.7493025263150533,0.7493025263150533,0.0,0.001
34,0.17850766330957413,0.17850766330957413,0.0,0.6199062466621399,0.6199062466621399,0.0,0.001
35,0.1668493114411831,0.1668493114411831,0.0,0.4682656228542328,0.4682656228542328,0.0,0.001
36,0.07887903973460197,0.07887903973460197,0.0,0.3149221936861674,0.3149221936861674,0.0,0.001
37,0.037419999949634075,0.037419999949634075,0.0,0.20735278725624084,0.20735278725624084,0.0,0.001
38,0.03514412231743336,0.03514412231743336,0.0,0.1450707713762919,0.1450707713762919,0.0,0.0005
39,0.08536217175424099,0.08536217175424099,0.0,0.1331757331887881,0.1331757331887881,0.0,0.0005
40,0.040353402495384216,0.040353402495384216,0.0,0.13622547189394632,0.13622547189394632,0.0,0.0005
41,0.018946919590234756,0.018946919590234756,0.0,0.14831863840421042,0.14831863840421042,0.0,0.0005
42,0.0414420859888196,0.0414420859888196,0.0,0.16262859602769217,0.16262859602769217,0.0,0.0005
43,0.03334207460284233,0.03334207460284233,0.0,0.18409148355325064,0.18409148355325064,0.0,0.0005
44,0.029216931201517582,0.029216931201517582,0.0,0.2090950459241867,0.2090950459241867,0.0,0.0005
45,0.03958595730364323,0.03958595730364323,0.0,0.2228603114684423,0.2228603114684423,0.0,0.0005
46,0.0491581792011857,0.0491581792011857,0.0,0.22592483957608542,0.22592483957608542,0.0,0.0005
47,0.020656979642808437,0.020656979642808437,0.0,0.2196005235115687,0.2196005235115687,0.0,0.0005
48,0.0197075717151165,0.0197075717151165,0.0,0.209134171406428,0.209134171406428,0.0,0.0005
49,0.04912383109331131,0.04912383109331131,0.0,0.19797755281130472,0.19797755281130472,0.0,0.00025
50,0.03346823714673519,0.03346823714673519,0.0,0.19988140960534415,0.19988140960534415,0.0,0.00025
51,0.02421068213880062,0.02421068213880062,0.0,0.20609033107757568,0.20609033107757568,0.0,0.00025
52,0.021298931911587715,0.021298931911587715,0.0,0.2137758433818817,0.2137758433818817,0.0,0.00025
