epoch,train_loss,train_data_loss,train_phys_loss,val_loss,val_data_loss,val_phys_loss,lr
1,2.6653381983439126,2.4872419039408364,3.561926007270813,1.553826630115509,1.3893648982048035,3.28923499584198,0.001
2,2.400952935218811,2.2379658619562783,3.2597427368164062,1.305624544620514,1.1591689586639404,2.9291123151779175,0.001
3,2.041270613670349,1.8989134629567463,2.84714404741923,0.8888628482818604,0.7741984128952026,2.293288826942444,0.001
4,1.3669295907020569,1.2640957236289978,2.0566773215929666,0.24342592060565948,0.1867803856730461,1.1329106092453003,0.001
5,0.4174228658278783,0.37574709951877594,0.8335154056549072,0.24602608382701874,0.24486535787582397,0.02321449713781476,0.001
6,0.1526276127745708,0.14773627867301306,0.09782664726177852,0.6025956571102142,0.6015664041042328,0.02058516349643469,0.001
7,0.13162208596865335,0.12572022154927254,0.11803726603587468,0.09759571403265,0.09180579334497452,0.11579844355583191,0.001
8,0.03862964796523253,0.027226895249138277,0.22805504749218622,0.028234010562300682,0.01415059925056994,0.28166820108890533,0.001
9,0.03001456242054701,0.020923955210795004,0.18181214357415834,0.18239285796880722,0.18006373941898346,0.04658229649066925,0.001
10,0.035081696696579456,0.029692204669117928,0.107789841790994,0.0888337530195713,0.08261112309992313,0.1244526207447052,0.001
11,0.027320468487838905,0.01854644777874152,0.1754804104566574,0.033500971272587776,0.02113413391634822,0.247336745262146,0.001
12,0.02015720307826996,0.01245393774782618,0.1540653072297573,0.07480358146131039,0.06761633604764938,0.14374491572380066,0.001
13,0.02366073460628589,0.01771081533903877,0.1189983847240607,0.025911270640790462,0.011597390985116363,0.28627757728099823,0.001
14,0.023280808702111244,0.014195919502526522,0.181697778403759,0.031236259266734123,0.018524058163166046,0.25424403697252274,0.001
15,0.026729229061553877,0.01979144538442294,0.13875567043821016,0.05780224874615669,0.04912211932241917,0.17360255122184753,0.001
16,0.023281929704050224,0.01578586408868432,0.14992131665349007,0.030014391988515854,0.01705499365925789,0.2591879963874817,0.001
17,0.020996172601977985,0.013780450526004037,0.14431443065404892,0.05063929595053196,0.04118760209530592,0.1890339031815529,0.001
18,0.0245397196461757,0.017291965583960216,0.14495508124430975,0.027997559867799282,0.014581105206161737,0.26832908391952515,0.001
19,0.02371976524591446,0.01619323257667323,0.15053063879410425,0.023033231496810913,0.00780915655195713,0.30448150634765625,0.001
20,0.025995712106426556,0.018359584112962086,0.15272255366047224,0.04153933562338352,0.030844335444271564,0.21389999240636826,0.001
21,0.019554973269502323,0.012866178372253975,0.13377588987350464,0.04040725529193878,0.02952708024531603,0.21760350465774536,0.001
22,0.029791422188282013,0.022390454076230526,0.14801935975750288,0.04093266278505325,0.030150004662573338,0.21565314382314682,0.001
23,0.022309886291623116,0.014799317965904871,0.15021135906378427,0.01999160274863243,0.0011734797444660217,0.3763624578714371,0.001
24,0.018485140521079302,0.010705072587976852,0.15560135742028555,0.0338743906468153,0.021855400875210762,0.24037981778383255,0.001
25,0.024072939530014992,0.017298557019482057,0.1354876458644867,0.02270459197461605,0.00738954939879477,0.3063008487224579,0.001
26,0.017375684343278408,0.010344509268179536,0.14062350491682687,0.027331549674272537,0.013775961473584175,0.27111175656318665,0.001
27,0.01880656958868106,0.011811630722756187,0.1398987794915835,0.02750491164624691,0.014009166974574327,0.2699148654937744,0.001
28,0.02443508803844452,0.016726949407408636,0.1541627695163091,0.03138112649321556,0.01886021764948964,0.25041817873716354,0.001
29,0.017207559508581955,0.010706391651183367,0.13002335404356322,0.03353390097618103,0.021494639106094837,0.24078522622585297,0.001
30,0.01683980505913496,0.010435760642091433,0.12808088089028993,0.019665748812258244,0.001366946380585432,0.3659760504961014,0.001
31,0.019938752986490726,0.011683408636599779,0.16510686899224916,0.023946148343384266,0.009259941056370735,0.2937241494655609,0.001
32,0.017772443902989227,0.011535794862235585,0.12473298112551372,0.030999066308140755,0.018391447141766548,0.25215236097574234,0.001
33,0.01540602557361126,0.0085298678992937,0.13752314448356628,0.027734186500310898,0.014279222581535578,0.26909928023815155,0.001
34,0.017556526387731235,0.010632243550692996,0.1384856514632702,0.028117958456277847,0.014809091575443745,0.26617732644081116,0.001
35,0.017511898030837376,0.010532469566290578,0.13958857208490372,0.020450995303690434,0.003735860518645495,0.3343026787042618,0.001
36,0.02006982717042168,0.012433704299231371,0.1527224493523439,0.026854030787944794,0.013128985650837421,0.27450089156627655,0.001
37,0.02243846965332826,0.016184091567993164,0.1250875617067019,0.039778200909495354,0.02884020935744047,0.21875981241464615,0.001
