epoch,train_loss,train_data_loss,train_phys_loss,val_loss,val_data_loss,val_phys_loss,lr
1,2.5512563387552896,2.2641574939092,2.8709887266159058,1.8326429724693298,1.5654716491699219,2.6717134714126587,0.001
2,2.3106593688329062,2.0479625860850015,2.6269676287968955,1.636030912399292,1.391720950603485,2.443100094795227,0.001
3,2.0271489222844443,1.7932673692703247,2.338815689086914,1.3274726271629333,1.1196998357772827,2.077728033065796,0.001
4,1.5189353426297505,1.3371294538180034,1.818058927853902,0.7115342020988464,0.5804654657840729,1.31068754196167,0.001
5,0.655703621606032,0.5653300906221072,0.90373528500398,0.017841901164501905,0.002466577454470098,0.15375323593616486,0.001
6,0.12407547142356634,0.11192861416687568,0.12146858498454094,0.8293545842170715,0.8030901551246643,0.26264438778162,0.001
7,0.27652453382809955,0.26188994695742923,0.14634581406911215,0.4547431170940399,0.4466340094804764,0.08109104633331299,0.001
8,0.054457226768136024,0.048616950710614525,0.058402759954333305,0.030313766561448574,0.024968654848635197,0.05345112457871437,0.001
9,0.03508078989883264,0.023748508964975674,0.11332281182209651,0.04802255146205425,0.04493343271315098,0.03089120239019394,0.001
10,0.029995215435822804,0.02376972697675228,0.062254877761006355,0.09979581087827682,0.09926752001047134,0.005282888072542846,0.001
11,0.024610004853457212,0.018282447010278702,0.06327557874222596,0.026650299318134785,0.020714727230370045,0.059355711564421654,0.001
12,0.02093458517144124,0.014084128274892768,0.06850456694761912,0.04638578183948994,0.043198633939027786,0.03187146969139576,0.001
13,0.018986398198952276,0.013529877799252668,0.05456520554920038,0.04019436053931713,0.03637350630015135,0.038208555430173874,0.001
14,0.01976609928533435,0.013258919352665544,0.06507180134455363,0.016334164887666702,0.007101913681253791,0.09232250228524208,0.001
15,0.022873972542583942,0.01546764513477683,0.07406327190498511,0.030471444129943848,0.025334909558296204,0.05136534199118614,0.001
16,0.019020004353175562,0.013177479850128293,0.05842524332304796,0.02969946712255478,0.024441651068627834,0.052578164264559746,0.001
17,0.02059747961660226,0.014376081991940737,0.06221397345264753,0.023002908565104008,0.016356317326426506,0.06646591424942017,0.001
18,0.02032022876664996,0.01369102904573083,0.06629199472566445,0.030365603044629097,0.025255734100937843,0.05109868757426739,0.001
19,0.022551891393959522,0.017089977394789457,0.054619137197732925,0.013751068618148565,0.0017322214553132653,0.12018847092986107,0.001
20,0.02689025830477476,0.017603032446155947,0.09287225517133872,0.01941386330872774,0.011749825906008482,0.07664037868380547,0.001
21,0.021345887798815966,0.015907641034573317,0.05438246391713619,0.03879572078585625,0.03487646859139204,0.03919253684580326,0.001
22,0.024199888731042545,0.017752790823578835,0.06447097721199195,0.029520180076360703,0.02426296751946211,0.05257211998105049,0.001
23,0.017257635792096455,0.0109750268359979,0.06282608521481355,0.018826521933078766,0.01092907739803195,0.07897444441914558,0.001
24,0.01857051191230615,0.012833168419698874,0.05737343430519104,0.020515525713562965,0.013203933835029602,0.07311591133475304,0.001
25,0.018823454156517982,0.012510173954069614,0.0631327951947848,0.013934893533587456,0.0007927815968287177,0.13142111152410507,0.001
26,0.018660240806639194,0.012093448856224617,0.06566791671017806,0.030207645148038864,0.02509464416652918,0.0511300228536129,0.001
27,0.020370518167813618,0.014782431069761515,0.05588086818655332,0.01898394711315632,0.011192499194294214,0.07791447639465332,0.001
